"Collector.Collection.Number","Collector","Collection.Number","Longitude","Latitude","Altitude","Length.Lamina","Width.Lamina","Length.Synflorescence.Axis","Perimeter.Synflorescence.Axis","Number.Pairs.Sterile.Leaves.Per.Synflorescence","Number.Capitula.Per.Synflorescence","Length.Cyme.Peduncle","Diameter.Capitulum","Length.Sterile.Phyllary","Width.Sterile.Phyllary","Length.Ray.Flower.Corolla","Length.Disc.Flower.Corolla","Length.Disc.Flower.Tube","Type.Taxa","Cited.Cuatrecasas.Monograph.Taxa"
"YAM_747","Pineda Yam","747",-74.27055,4.0383,3898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_748","Pineda Yam","748",-74.27055,4.0383,3898,23.6953333333333,2.9,41,1.63333333333333,1,6.33333333333333,1.88166666666667,1.72428571428571,11.0033333333333,4.71666666666667,13.31,5.87666666666667,1.73333333333333,NA,NA
"YAM_749","Pineda Yam","749",-74.27055,4.0383,3898,21.7093333333333,3.16666666666667,57,1.9,0.5,13.3333333333333,2.43,1.605,11.2733333333333,4.82,8.19333333333333,4.78,1.52333333333333,NA,NA
"YAM_750","Pineda Yam","750",-74.27055,4.0383,3898,34.2613333333333,5.23333333333333,92,2.23333333333333,0,14.6666666666667,2.39,1.8875,10.67,5.09333333333333,9.16666666666667,5.67333333333333,1.22666666666667,NA,NA
"YAM_751","Pineda Yam","751",-74.42695,3.82963,3907,38.609,9.65,77.5,4.2,1.5,14,4.7,1.68,15.7433333333333,9.31,12.3,7.91333333333333,5.36666666666667,NA,NA
"YAM_752","Pineda Yam","752",-74.42695,3.82963,3907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_753","Pineda Yam","753",-74.42668,3.82555,3876,30.182,5.6,58,2.15,0,12,1.047,1.8675,8.04333333333333,2.42,9.55333333333333,6.48333333333333,2.61,NA,NA
"YAM_754","Pineda Yam","754",-74.42668,3.82555,3876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_755","Pineda Yam","755",-74.4239,3.82834,3771,46.2316666666667,4.4,55,2.1,0,16.6666666666667,2.82,1.9175,10.1966666666667,2.97,8.65,6.01333333333333,2.05,NA,NA
"YAM_756","Pineda Yam","756",-74.4239,3.82834,3771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_757","Pineda Yam","757",-74.42168,3.82916,3719,31.9676666666667,4.23333333333333,66.6666666666667,1.96666666666667,0,18.6666666666667,1.455,1.115,7.25333333333333,2.34333333333333,6.74666666666667,5.72,1.72333333333333,NA,NA
"YAM_758","Pineda Yam","758",-74.42168,3.82916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_759","Pineda Yam","759",-74.41999,3.82697,3713,43.6393333333333,8.2,92,4.7,3,17,5.17333333333333,3.2775,NA,NA,NA,NA,NA,NA,NA
"YAM_760","Pineda Yam","760",-74.41999,3.82697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_761","Pineda Yam","761",-74.41805,3.82026,3630,30.7183333333333,4.43333333333333,63.5,2.33333333333333,0,22.6666666666667,0.933333333333333,1.225,8.48,2.94333333333333,6.02666666666667,6.17666666666667,1.73333333333333,NA,NA
"YAM_762","Pineda Yam","762",-74.41805,3.82026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_763","Pineda Yam","763",-74.41882,3.8196,3621,28.903,2.9,65,2.9,4.5,29,3.24333333333333,1.92666666666667,NA,NA,NA,NA,NA,NA,NA
"YAM_764","Pineda Yam","764",-74.42139,3.81302,3615,36.122,4.63333333333333,71.3333333333333,2.73333333333333,0,29.6666666666667,2.01,1.5475,NA,NA,NA,NA,NA,NA,NA
"YAM_765","Pineda Yam","765",-74.42139,3.81302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_766","Pineda Yam","766",-74.40943,3.81889,3448,34.186,3.5,77.3333333333333,2.8,0,26.6666666666667,1.87666666666667,1.21,NA,NA,NA,NA,NA,NA,NA
"YAM_767","Pineda Yam","767",-74.40943,3.81889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_768","Pineda Yam","768",-74.40943,3.81889,3448,28.276,4.16666666666667,69,2.48,1,27.6666666666667,2.696,1.54666666666667,NA,NA,NA,NA,NA,NA,NA
"YAM_769","Pineda Yam","769",-74.40943,3.81889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_770","Pineda Yam","770",-74.40778,3.82138,3421,30.7103333333333,4.03333333333333,86.3333333333333,4.16666666666667,0,36,2.11666666666667,1.715,NA,NA,NA,NA,NA,NA,NA
"YAM_771","Pineda Yam","771",-74.40778,3.82138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_772","Pineda Yam","772",-74.40556,3.82555,3420,39.2093333333333,5.03333333333333,106.333333333333,3.6,0,35.3333333333333,2.60333333333333,1.92,NA,NA,NA,NA,NA,NA,NA
"YAM_773","Pineda Yam","773",-74.40556,3.82555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_774","Pineda Yam","774",-74.42695,3.80805,3759,31.5206666666667,5.23333333333333,53.6666666666667,1.96666666666667,0,17,1.87833333333333,1.6,9.55666666666667,3.81,8.40333333333333,5.56,2.04,NA,NA
"YAM_775","Pineda Yam","775",-74.42695,3.80805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_776","Pineda Yam","776",-74.42695,3.80805,3759,36.8735,7.1665,84.6666666666667,2.9,1,21.3333333333333,4.488,2.24125,12.56,5.95666666666667,10.22,7.39333333333333,5.71,NA,NA
"YAM_777","Pineda Yam","777",-74.42695,3.80805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_778","Pineda Yam","778",-74.42721,3.80529,3746,30.536,4.453,71,2.76666666666667,0,18.3333333333333,3.292,1.73,NA,NA,NA,NA,NA,NA,NA
"YAM_779","Pineda Yam","779",-74.42721,3.80529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_780","Pineda Yam","780",-74.42584,3.80473,3704,34.6996666666667,4.05933333333333,61,2.66666666666667,0,13.6666666666667,1.765,1.735,NA,NA,NA,NA,NA,NA,NA
"YAM_781","Pineda Yam","781",-74.42584,3.80473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_782","Pineda Yam","782",-74.42473,3.80334,3642,30.9343333333333,3.694,61.6666666666667,1.9,0,16.6666666666667,1.24833333333333,1.2225,9.19666666666667,3.52666666666667,6.58333333333333,5.24666666666667,1.97333333333333,NA,NA
"YAM_783","Pineda Yam","783",-74.42473,3.80334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_784","Pineda Yam","784",-74.42333,3.7975,3557,38.4093333333333,4.534,77.6666666666667,2.2,0,21,2.58666666666667,1.0875,NA,NA,NA,NA,NA,NA,NA
"YAM_785","Pineda Yam","785",-74.42333,3.7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_786","Pineda Yam","786",-74.41527,3.80056,3497,37.1246666666667,3.58633333333333,93.3333333333333,3.4,0,33,1.82,1.3525,NA,NA,NA,NA,NA,NA,NA
"YAM_787","Pineda Yam","787",-74.41527,3.80056,3497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_788","Pineda Yam","788",-74.25973,4.06499,3915,31.0033333333333,3.853,53,3.13333333333333,2,23.3333333333333,2.27666666666667,1.325,9.32,5.07333333333333,8.37333333333333,5.97333333333333,4.39333333333333,NA,NA
"YAM_789","Pineda Yam","789",-74.25972,4.06694,3914,26.1893333333333,3.457,54.6666666666667,2.63333333333333,4,16.3333333333333,2.32333333333333,1.625,12.6233333333333,7.31,9.31,6.86333333333333,4.83333333333333,NA,NA
"YAM_790","Pineda Yam","790",-74.25642,4.06833,3933,40.8123333333333,4.00166666666667,62.6666666666667,2.6,0,3,17.5,3.252,NA,NA,NA,NA,NA,NA,NA
"YAM_791","Pineda Yam","791",-74.25471,4.06917,3949,32.4626666666667,3.94666666666667,56,2.83333333333333,3,14.6666666666667,2.08,1.325,NA,NA,NA,NA,NA,NA,NA
"YAM_792","Pineda Yam","792",-74.2581,4.07351,3875,36.5476666666667,7.907,75.6666666666667,2.36666666666667,0,20.6666666666667,1.60166666666667,1.925,11.3266666666667,6.24,8.77666666666667,7.01666666666667,3.15333333333333,NA,NA
"YAM_793","Pineda Yam","793",-74.26283,4.06257,3965,18.3893333333333,2.29866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_794","Pineda Yam","794",-74.26283,4.06257,3965,39.594,6.503,132.666666666667,3.9,2,19,4.855,2.225,NA,NA,NA,NA,NA,NA,NA
"YAM_795","Pineda Yam","795",-74.26775,4.05832,4050,30.6303333333333,5.31066666666667,41.3333333333333,2,0,12,1.01333333333333,1.655,11.37,6.95666666666667,9.86,6.60666666666667,2.28333333333333,NA,NA
"YAM_796","Pineda Yam","796",-74.26775,4.05832,4050,39.6823333333333,4.98066666666667,76.5,2.33333333333333,0,5,5.46666666666667,3.5185,NA,NA,NA,NA,NA,NA,NA
"YAM_797","Pineda Yam","797",-74.25972,4.07694,3849,38.639,4.75733333333333,52.3333333333333,1.96666666666667,1,10,2.35166666666667,1.76125,14.1266666666667,5.14,9.04333333333333,6.14,4.79666666666667,NA,NA
"YAM_798","Pineda Yam","798",-74.25972,4.07694,3849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_799","Pineda Yam","799",-74.25972,4.07694,3849,33.599,4.44566666666667,70.5,3,3,17,3.71333333333333,2.195,NA,NA,NA,NA,NA,NA,NA
"YAM_800","Pineda Yam","800",-74.25972,4.07694,3849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_801","Pineda Yam","801",-74.25972,4.07694,3849,37.5563333333333,4.89833333333333,51.3333333333333,2.26666666666667,0,18.3333333333333,2.21833333333333,1.4,NA,NA,NA,NA,NA,NA,NA
"YAM_802","Pineda Yam","802",-74.25972,4.07694,3849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_803","Pineda Yam","803",NA,NA,NA,32.477,5.031,74.5,2.3,0,12,2.61666666666667,2.0025,9.88,4.30666666666667,8.46333333333333,5.94333333333333,1.72333333333333,NA,NA
"YAM_804","Pineda Yam","804",NA,NA,NA,22.2083333333333,3.52733333333333,56.45,1.75,1,7.5,1.42833333333333,2.035,11.3933333333333,4.84333333333333,10.3933333333333,6.10333333333333,1.64666666666667,NA,NA
"YAM_805","Pineda Yam","805",NA,NA,NA,28.7946666666667,4.80433333333333,45.25,2.25,1,10.5,1.34,1.83857142857143,11.06,5.77,8.03,5.94,1.41,NA,NA
"YAM_806","Pineda Yam","806",NA,NA,NA,25.437,4.99933333333333,56.5,2.15,0,9,1.432,2.04333333333333,13.1833333333333,4.78,11.0466666666667,5.88333333333333,1.56666666666667,NA,NA
"YAM_807","Pineda Yam","807",-74.26611,4.06056,4062,27.657,5.14966666666667,62.5,2.2,0,13.3333333333333,3.43166666666667,1.655,12.6966666666667,5.87666666666667,10.5233333333333,6.56333333333333,1.91333333333333,NA,NA
"YAM_808","Pineda Yam","808",-74.26611,4.06056,4062,20.247,2.701,46,1.8,2,12.3333333333333,1.10833333333333,1.6675,13.9466666666667,6.9,9.84333333333333,6.56,1.71666666666667,NA,NA
"YAM_809","Pineda Yam","809",-74.26611,4.06056,4062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_810","Pineda Yam","810",-74.26611,4.06056,4062,33.2786666666667,3.33266666666667,58.3333333333333,2.9,0,3,12.7333333333333,3.28333333333333,NA,NA,NA,NA,NA,NA,NA
"YAM_811","Pineda Yam","811",-74.26611,4.06056,4062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_812","Pineda Yam","812",-74.26611,4.06056,4062,28.0116666666667,4.841,39.6666666666667,5.9,0,6,7.845,2.7,16.4533333333333,9.64666666666667,13.1633333333333,7.57,1.83666666666667,NA,NA
"YAM_813","Pineda Yam","813",-74.26611,4.06056,4062,39.8246666666667,4.592,62.3333333333333,3.73333333333333,0,5,6.545,4.3975,NA,NA,NA,NA,NA,NA,NA
"YAM_814","Pineda Yam","814",-74.26643,4.06045,4068,34.555,4.51733333333333,64.6666666666667,2.7,0,3,20.25,3.5375,32.2,11.5433333333333,18.07,9.15333333333333,2.43666666666667,NA,NA
"YAM_815","Pineda Yam","815",-74.26778,4.06057,4073,37.787,4.14266666666667,55.3333333333333,3.4,0,3,10.0666666666667,4.25,NA,NA,NA,NA,NA,NA,NA
"YAM_816","Pineda Yam","816",-74.26778,4.06057,4073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_817","Pineda Yam","817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_818","Pineda Yam","818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_819","Pineda Yam","819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_820","Pineda Yam","820",-74.26777,4.06082,4076,36.917,4.62066666666667,68.3333333333333,3.16666666666667,0,3,12,2.75,26.4266666666667,8.28666666666667,13.04,7.68666666666667,2.12666666666667,NA,NA
"YAM_821","Pineda Yam","821",-74.26777,4.06082,4076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_822","Pineda Yam","822",-74.26777,4.06082,4076,30.7486666666667,3.235,49.6666666666667,2.16666666666667,2,15.3333333333333,2.84833333333333,1.63,13.9866666666667,9.29333333333333,9.14,6.58,2.62333333333333,NA,NA
"YAM_823","Pineda Yam","823",-74.2682,4.05221,4074,35.082,4.703,53,2.93333333333333,0,3,13.9166666666667,3.7575,32.5966666666667,9.28333333333333,17.6833333333333,8.63333333333333,2.41333333333333,NA,NA
"YAM_824","Pineda Yam","824",-74.26917,4.05972,4040,35.4826666666667,3.913,79.6666666666667,2.86666666666667,0,3,12.0833333333333,3.6275,21.1566666666667,6.60666666666667,13.4933333333333,7.96,1.66333333333333,NA,NA
"YAM_825","Pineda Yam","825",-74.27,4.0575,4000,40.4646666666667,6.04966666666667,68,3,0,3,9.66666666666667,3.775,26.5733333333333,9.49666666666667,17.5966666666667,8.35,2.11,NA,NA
"YAM_826","Pineda Yam","826",-74.27,4.0575,4000,21.412,3.65833333333333,51.6666666666667,2.33333333333333,2,15,1.74,1.375,13.1333333333333,8.09333333333333,13.9833333333333,6.61666666666667,2.69333333333333,NA,NA
"YAM_827","Pineda Yam","827",-74.26862,4.05723,4014,30.1173333333333,3.841,67.6666666666667,2.7,0,3,10,3.995,NA,NA,NA,NA,NA,NA,NA
"YAM_828","Pineda Yam","828",-74.26862,4.05723,4014,19.726,3.22933333333333,41,2.13333333333333,2,12,1.68333333333333,1.4,13.0066666666667,6.06333333333333,11.79,6.17666666666667,2.32,NA,NA
"YAM_829","Pineda Yam","829",-74.26862,4.05723,4014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_830","Pineda Yam","830",-74.20069,4.27817,3759,25.9206666666667,4.04766666666667,66.6666666666667,1.7,1,9.66666666666667,2.575,2.3975,14.6366666666667,5.63,9.51666666666667,6.21,1.67333333333333,NA,NA
"YAM_831","Pineda Yam","831",-74.19764,4.28219,3709,41.067,4.59266666666667,91.2666666666667,2.8,0,6.66666666666667,3.37333333333333,2.72,22.57,11.2466666666667,13.54,8.9,2.14666666666667,NA,NA
"YAM_832","Pineda Yam","832",-74.19762,4.28227,3709,28.264,3.72966666666667,74.5,1.83333333333333,0,10,2.63,2.12925,NA,NA,NA,NA,NA,NA,NA
"YAM_833","Pineda Yam","833",-74.19762,4.28227,3709,24.643,2.74433333333333,70,2.7,1,11,3.015,2.3225,NA,NA,NA,NA,NA,NA,NA
"YAM_834","Pineda Yam","834",-74.20234,4.18699,3394,32.532,1.873,74,1.63333333333333,2,13.3333333333333,0.61,0.7675,4.19333333333333,3.33666666666667,4.02,2.05,1.02333333333333,NA,NA
"YAM_835","Pineda Yam","835",-74.2646,4.18251,3562,37.0423333333333,4.46,75.3333333333333,2.46666666666667,3,13.6666666666667,1.86,2.0475,15.8933333333333,6.40333333333333,10.9166666666667,6.33666666666667,1.87,NA,NA
"YAM_836","Pineda Yam","836",-74.22633,4.1862,3566,33.3866666666667,2.17166666666667,84,1.76666666666667,3.5,13.3333333333333,0.933333333333333,1.0075,5.2,2.87666666666667,6.15,3.41,1.785,NA,NA
"YAM_837","Pineda Yam","837",-74.22633,4.1862,3566,38.0663333333333,4.10466666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_838","Pineda Yam","838",-74.23694,4.1375,3800,33.9863333333333,4.422,60.8333333333333,2.53333333333333,3,11.6666666666667,1.74,1.81,11.3933333333333,4.78,7.83,5.18666666666667,1.54333333333333,NA,NA
"YAM_839","Pineda Yam","839",-74.22593,4.14007,3792,35.3606666666667,1.87666666666667,81,2.4,2,9,NA,1.005,NA,NA,NA,NA,NA,NA,NA
"YAM_840","Pineda Yam","840",-74.24718,4.21291,3699,39.336,4.89833333333333,69.6666666666667,2.86666666666667,0,5,6.82833333333333,3.45,25.9466666666667,17.3766666666667,23.5266666666667,10.4966666666667,3.97666666666667,NA,NA
"YAM_841","Pineda Yam","841",-74.2472,4.21286,3701,27.7873333333333,3.13666666666667,67.3333333333333,2.06666666666667,0,8.66666666666667,1.23,1.67,12.6466666666667,4.79333333333333,8.53333333333333,6.12,2.14333333333333,NA,NA
"YAM_842","Pineda Yam","842",-74.24712,4.212289,3701,32.911,3.04766666666667,61.3333333333333,2.13333333333333,0,6.33333333333333,2.07166666666667,2.7275,16.6133333333333,12.3133333333333,11.2333333333333,7.66333333333333,1.74333333333333,NA,NA
"YAM_843","Pineda Yam","843",-74.24712,4.21289,3701,26.962,1.789,126,2.6,2,12,3.28,0.9075,NA,NA,NA,NA,NA,NA,NA
"YAM_844","Pineda Yam","844",-74.24712,4.21289,3701,38.6665,4.5005,59,1.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAM_845","Pineda Yam","845",-74.29006,4.23599,3390,21.247,1.71233333333333,89.5,1.83333333333333,3,18,1.69166666666667,1.1525,NA,NA,NA,NA,NA,NA,NA
"YAM_846","Pineda Yam","846",-74.40395,3.85552,3409,34.6636666666667,4.133,63.5,2.4,0,23.3333333333333,1.91666666666667,1.3275,9.38666666666667,3.20666666666667,5.22333333333333,5.30666666666667,1.67,NA,NA
"YAM_847","Pineda Yam","847",-74.40254,3.83913,3408,NA,NA,55.75,1.65,1.5,21,1.85,1.075,5.61,3.45,4.44333333333333,4.2,1.57666666666667,NA,NA
"YAM_848","Pineda Yam","848",-74.42467,3.82558,3783,34.138,8.71266666666667,67.5,3.05,2,30,3.535,2.1075,22.8633333333333,12.1033333333333,14.8266666666667,8.74666666666667,2.55666666666667,NA,NA
"YAM_849","Pineda Yam","849",-74.42496,3.82555,3790,38.7406666666667,10.346,81.5,3.4,2,17,3.76333333333333,2.2425,23.3766666666667,12.02,12.9866666666667,10.0333333333333,3.89333333333333,NA,NA
"YAM_850","Pineda Yam","850",-74.42496,3.82555,3790,40.572,8.65666666666667,71.5,3.615,0.5,28.5,2.185,2.12,19.5533333333333,10.4533333333333,11.6833333333333,9.00666666666667,4.14,NA,NA
"YAM_851","Pineda Yam","851",-74.42509,3.82449,3797,49.7846666666667,9.602,88.5,3.7,1.5,26.5,3.63833333333333,2.1475,16.65,8.59,15.71,8.62,3.30333333333333,NA,NA
"YAM_852","Pineda Yam","852",-74.42501,3.8243,3783,33.5563333333333,4.435,69.25,2.3,0,14.5,0.993333333333333,0.8725,9.74333333333333,3.68,8.67333333333333,5.9,2.17333333333333,NA,NA
"YAM_853","Pineda Yam","853",-74.43198,3.82905,3792,40.7923333333333,6.84066666666667,78.5,3,2,10.5,3.21333333333333,2.1825,19.08,12.5933333333333,13.8466666666667,7.63333333333333,3.15333333333333,NA,NA
"YAM_854","Pineda Yam","854",-74.43205,3.82929,3789,40.7996666666667,9.17866666666667,68,3.65,1,23.5,3.02833333333333,2.2275,19.5666666666667,11.9333333333333,10.0533333333333,8.25666666666667,3.14,NA,NA
"YAM_855","Pineda Yam","855",-74.43209,3.82931,3789,48.5383333333333,9.26466666666667,92,4.15,2,22,1.65333333333333,2.125,18.91,10.9233333333333,12.55,9.21333333333333,4.73333333333333,NA,NA
"YAM_856","Pineda Yam","856",-74.43205,3.82929,3789,36.393,11.06,94,3.8,2,36,5.29,2.07666666666667,20.0633333333333,10.1366666666667,12.4,7.39333333333333,2.55333333333333,NA,NA
"YAM_857","Pineda Yam","857",-74.40389,3.85817,3395,33.6196666666667,2.34866666666667,123,2.5,2,37.3333333333333,3.71333333333333,0.8375,4.51333333333333,2.86666666666667,5.36666666666667,4.18666666666667,1.84666666666667,NA,NA
"YAM_858","Pineda Yam","858",-74.40369,3.85815,3390,NA,NA,108.5,2.5,3.33333333333333,27,1.97833333333333,0.945714285714286,NA,NA,NA,NA,NA,NA,NA
"YAM_859","Pineda Yam","859",-74.40424,3.85841,3394,32.2983333333333,2.92933333333333,75,2.41,2.5,24,0.945,0.675,5.67666666666667,3.48,7.21666666666667,5.38666666666667,2.03,NA,NA
"YAM_860","Pineda Yam","860",-74.40421,3.8583,3394,40.119,2.482,92,2.95,2,22.5,1.88,1.035,5.83333333333333,3.81666666666667,6.13666666666667,5.99,1.96666666666667,NA,NA
"YAM_861","Pineda Yam","861",-74.40421,3.8583,3394,26.9793333333333,3.387,59.5,2.3,0,29,1.63833333333333,1.22,10.33,2.52666666666667,6.80333333333333,5.63333333333333,2.58666666666667,NA,NA
"YAM_862","Pineda Yam","862",-74.40421,3.85817,3395,38.974,4.188,78.5,2.35,1,21.5,1.29333333333333,0.8375,4.32333333333333,3.20333333333333,5.16333333333333,4.21333333333333,1.64666666666667,NA,NA
"YAM_863","Pineda Yam","863",-74.40405,3.85824,3396,NA,NA,134,3.4,2,45,3.555,1.1175,NA,NA,NA,NA,NA,NA,NA
"YAM_864","Pineda Yam","864",-74.33633,3.82462,3910,32.702,4.00166666666667,61.3333333333333,2.43333333333333,0,3,7.00833333333333,2.775,15.0433333333333,3.91,14.0033333333333,6.99,1.99333333333333,NA,NA
"YAM_865","Pineda Yam","865",-74.33633,3.82462,3910,29.6623333333333,4.25233333333333,56,2.4,0,4.5,8.43833333333333,2.24,15.02,3.53,11.6033333333333,6.93666666666667,2.16,NA,NA
"YAM_866","Pineda Yam","866",-74.33578,3.82383,3913,32.6426666666667,4.36933333333333,79.8333333333333,3.2,0,3.66666666666667,15.15,2.8725,27.0633333333333,4.41666666666667,16.5866666666667,8.19333333333333,2.08333333333333,NA,NA
"YAM_867","Pineda Yam","867",-74.33608,3.82333,3913,27.3143333333333,3.299,54.6666666666667,2.3,0,3.66666666666667,11.7,2.8025,24.27,3.95,11.69,7.35,1.81,NA,NA
"YAM_868","Pineda Yam","868",-74.3362,3.82311,3927,30.35,3.816,66.8333333333333,2.9,0,3,14.3833333333333,3.0275,24.7433333333333,2.54333333333333,16.68,8.64333333333333,1.92666666666667,NA,NA
"YAM_869","Pineda Yam","869",-74.33533,3.82293,3926,36.6506666666667,4.354,52.8333333333333,2.5,0,3,18.2666666666667,3.11666666666667,19.14,5.78,14.5333333333333,8.53333333333333,2.37666666666667,NA,NA
"YAM_870","Pineda Yam","870",-74.33498,3.82246,3940,32.905,3.92366666666667,54.1666666666667,2.05,0,3,5.68666666666667,2.8275,22.81,4.65666666666667,12.9266666666667,7.14333333333333,1.71333333333333,NA,NA
"YAM_871","Pineda Yam","871",-74.24855,4.12365,3803,32.7166666666667,3.3,65,2.23333333333333,3.5,18,3.31666666666667,1.3,10.8066666666667,4.38,12.9,6.30666666666667,2.10333333333333,NA,NA
"YAM_872","Pineda Yam","872",-74.29382,4.06133,3721,69.777,14.203,103.5,4.95,2,22,5.43333333333333,2.57,23.26,15.4533333333333,14.7966666666667,9.3,2.78666666666667,NA,NA
"YAM_873","Pineda Yam","873",-74.2935,4.06113,3724,36.2786666666667,7.49466666666667,62,2.4,0,25,0.783333333333333,1.475,9.82666666666667,3.77,8.11666666666667,5.61,1.9,NA,NA
"YAM_874","Pineda Yam","874",-74.2935,4.08661,3766,36.6183333333333,3.474,63,2.43333333333333,3,19.3333333333333,1.51666666666667,1.55,16.1333333333333,7.24333333333333,12.9133333333333,6.47333333333333,2.14,NA,NA
"YAM_875","Pineda Yam","875",-74.25665,4.08678,3766,41.7846666666667,2.909,78,2.93333333333333,4,15.6666666666667,1.9,1.875,11.74,4.68,10.77,6.78666666666667,2.13,NA,NA
"YAM_876","Pineda Yam","876",-74.24714,4.211134,3595,32.577,3.89166666666667,86,2.3,1,16.5,2.91666666666667,2.025,14.91,6.89,10.2566666666667,5.22,1.68666666666667,NA,NA
"YAM_877","Pineda Yam","877",-74.24709,4.21171,3680,53.0033333333333,4.321,65.5,3.25,0,7,1.75,2.45,17.1233333333333,10.3366666666667,14.0533333333333,10.4233333333333,3.60666666666667,NA,NA
"YAM_878","Pineda Yam","878",-74.25262,4.19544,3754,33.812,3.351,61.6666666666667,2.8,4.5,15.3333333333333,2.15,1.6,13.2933333333333,7.36666666666667,10.48,6.92,2.52,NA,NA
"YAM_879","Pineda Yam","879",-74.25253,4.19532,3753,32.8066666666667,3.342,72,2.36666666666667,5,11.3333333333333,2.95666666666667,2.125,14.6866666666667,9.66,12.3166666666667,7.86333333333333,2.73333333333333,NA,NA
"YAM_880","Pineda Yam","880",-74.25256,4.19592,3756,43.6483333333333,5.65566666666667,71.3333333333333,2.63333333333333,4,17.6666666666667,3.90833333333333,1.8625,10.2466666666667,7.29,11.4166666666667,7.19666666666667,2.68333333333333,NA,NA
"YAM_881","Pineda Yam","881",-74.25249,4.1978,3762,40.815,5.02766666666667,98.3333333333333,2.96666666666667,2.5,27.3333333333333,3.1,1.7125,14.9133333333333,10.9733333333333,12.8366666666667,6.76666666666667,1.94,NA,NA
"YAM_882","Pineda Yam","882",-74.24709,4.21151,3701,49.5823333333333,5.70066666666667,89.6666666666667,3.7,0,7,9.33333333333333,2.675,18.2333333333333,13.35,13.4166666666667,9.59333333333333,2.62,NA,NA
"YAM_883","Pineda Yam","883",-74.24709,4.06113,3701,48.476,3.04633333333333,71.3333333333333,2.8,0,4.33333333333333,4.13333333333333,2.85,21.34,17.14,11.2233333333333,8.61,1.49,NA,NA
"YAM_884","Pineda Yam","884",-74.23035,4.18344,3616,38.4986666666667,5.31233333333333,57,2.33333333333333,3,10.6666666666667,1.12366666666667,1.315,13.3233333333333,10.27,14.31,8.07,2.57666666666667,NA,NA
